DT_DAY;TX_PROV_DESCR_NL
13-Dec-18;Provincie Henegouwen
13-Dec-18;Provincie Henegouwen
09-Nov-18;Provincie Henegouwen
10-Dec-18;Provincie Henegouwen
10-Dec-18;Provincie Henegouwen
09-Dec-18;Provincie Henegouwen
31-Dec-18;Provincie Henegouwen
20-Dec-18;Provincie Henegouwen
12-Nov-18;Provincie Henegouwen
18-Dec-18;Provincie Henegouwen
13-Dec-18;Provincie Henegouwen
10-Nov-18;Provincie Henegouwen
10-Jun-18;Provincie Henegouwen
24-Jan-18;Provincie Henegouwen
30-Oct-18;Provincie Henegouwen
28-Mar-18;Provincie Henegouwen
16-Mar-18;Provincie Henegouwen
03-Jun-18;Provincie Henegouwen
01-Jun-18;Provincie Henegouwen
24-Mar-18;Provincie Henegouwen
13-Oct-18;Provincie Henegouwen
22-Jan-18;Provincie Henegouwen
04-Oct-18;Provincie Henegouwen
03-Oct-18;Provincie Henegouwen
07-Jan-18;Provincie Henegouwen
18-Mar-18;Provincie Henegouwen
22-May-18;Provincie Henegouwen
28-Sep-18;Provincie Henegouwen
22-May-18;Provincie Henegouwen
11-Sep-18;Provincie Henegouwen
15-Mar-18;Provincie Henegouwen
14-May-18;Provincie Henegouwen
09-Mar-18;Provincie Henegouwen
31-Aug-18;Provincie Henegouwen
30-Aug-18;Provincie Henegouwen
03-Feb-18;Provincie Henegouwen
08-Mar-18;Provincie Henegouwen
07-May-18;Provincie Henegouwen
06-May-18;Provincie Henegouwen
04-Mar-18;Provincie Henegouwen
09-Aug-18;Provincie Henegouwen
06-Aug-18;Provincie Henegouwen
28-Apr-18;Provincie Henegouwen
27-Apr-18;Provincie Henegouwen
28-Jul-18;Provincie Henegouwen
28-Jul-18;Provincie Henegouwen
25-Jul-18;Provincie Henegouwen
27-Feb-18;Provincie Henegouwen
19-Apr-18;Provincie Henegouwen
25-Feb-18;Provincie Henegouwen
29-Jan-18;Provincie Henegouwen
28-Jan-18;Provincie Henegouwen
04-Jul-18;Provincie Henegouwen
19-Mar-18;Provincie Henegouwen
28-Jun-18;Provincie Henegouwen
06-Apr-18;Provincie Henegouwen
21-Jun-18;Provincie Henegouwen
13-Jun-18;Provincie Henegouwen
02-Jan-18;Provincie Henegouwen
24-Oct-18;Provincie Henegouwen
22-Jan-18;Provincie Henegouwen
12-Oct-18;Provincie Henegouwen
29-May-18;Provincie Henegouwen
27-May-18;Provincie Henegouwen
06-Oct-18;Provincie Henegouwen
02-Oct-18;Provincie Henegouwen
02-Oct-18;Provincie Henegouwen
19-Mar-18;Provincie Henegouwen
28-Sep-18;Provincie Henegouwen
19-May-18;Provincie Henegouwen
21-Sep-18;Provincie Henegouwen
15-May-18;Provincie Henegouwen
15-May-18;Provincie Henegouwen
07-Sep-18;Provincie Henegouwen
03-Sep-18;Provincie Henegouwen
01-Sep-18;Provincie Henegouwen
06-May-18;Provincie Henegouwen
05-May-18;Provincie Henegouwen
04-May-18;Provincie Henegouwen
03-May-18;Provincie Henegouwen
03-May-18;Provincie Henegouwen
28-Apr-18;Provincie Henegouwen
26-Apr-18;Provincie Henegouwen
01-Aug-18;Provincie Henegouwen
31-Jul-18;Provincie Henegouwen
28-Jul-18;Provincie Henegouwen
21-Jul-18;Provincie Henegouwen
20-Jul-18;Provincie Henegouwen
19-Jul-18;Provincie Henegouwen
14-Jul-18;Provincie Henegouwen
04-Jul-18;Provincie Henegouwen
29-Jun-18;Provincie Henegouwen
29-Jun-18;Provincie Henegouwen
29-Jun-18;Provincie Henegouwen
27-Jun-18;Provincie Henegouwen
24-Jun-18;Provincie Henegouwen
07-Apr-18;Provincie Henegouwen
03-Apr-18;Provincie Henegouwen
23-Nov-18;Provincie Henegouwen
23-Nov-18;Provincie Henegouwen
11-Nov-18;Provincie Henegouwen
23-Nov-18;Provincie Henegouwen
22-Nov-18;Provincie Henegouwen
17-Dec-18;Provincie Henegouwen
24-Dec-18;Provincie Henegouwen
26-Nov-18;Provincie Henegouwen
14-Dec-18;Provincie Henegouwen
21-Dec-18;Provincie Henegouwen
19-Dec-18;Provincie Henegouwen
14-Dec-18;Provincie Henegouwen
27-Oct-18;Provincie Henegouwen
22-Oct-18;Provincie Henegouwen
08-Feb-18;Provincie Henegouwen
20-May-18;Provincie Henegouwen
25-Sep-18;Provincie Henegouwen
09-May-18;Provincie Henegouwen
28-Aug-18;Provincie Henegouwen
05-May-18;Provincie Henegouwen
22-Aug-18;Provincie Henegouwen
04-May-18;Provincie Henegouwen
17-Aug-18;Provincie Henegouwen
12-Aug-18;Provincie Henegouwen
23-Apr-18;Provincie Henegouwen
28-Feb-18;Provincie Henegouwen
24-Jul-18;Provincie Henegouwen
28-Oct-18;Provincie Henegouwen
05-Jul-18;Provincie Henegouwen
03-Jul-18;Provincie Henegouwen
29-Jun-18;Provincie Henegouwen
10-Apr-18;Provincie Henegouwen
19-Feb-18;Provincie Henegouwen
04-Apr-18;Provincie Henegouwen
24-Jan-18;Provincie Henegouwen
04-Jun-18;Provincie Henegouwen
26-Mar-18;Provincie Henegouwen
25-Mar-18;Provincie Henegouwen
21-Mar-18;Provincie Henegouwen
11-Jun-18;Provincie Henegouwen
25-Aug-18;Provincie Henegouwen
30-Jul-18;Provincie Henegouwen
24-Jul-18;Provincie Henegouwen
21-Apr-18;Provincie Henegouwen
22-Feb-18;Provincie Henegouwen
01-Apr-18;Provincie Henegouwen
29-Nov-18;Provincie Henegouwen
09-Nov-18;Provincie Henegouwen
22-Jan-18;Provincie Henegouwen
27-Sep-18;Provincie Henegouwen
23-Sep-18;Provincie Henegouwen
06-Sep-18;Provincie Henegouwen
27-Apr-18;Provincie Henegouwen
22-Jul-18;Provincie Henegouwen
16-Apr-18;Provincie Henegouwen
06-Nov-18;Provincie Henegouwen
08-Oct-18;Provincie Henegouwen
06-Jun-18;Provincie Henegouwen
24-Mar-18;Provincie Henegouwen
13-Oct-18;Provincie Henegouwen
26-Oct-18;Provincie Henegouwen
27-May-18;Provincie Henegouwen
26-May-18;Provincie Henegouwen
08-Feb-18;Provincie Henegouwen
26-Sep-18;Provincie Henegouwen
20-May-18;Provincie Henegouwen
12-Sep-18;Provincie Henegouwen
05-Feb-18;Provincie Henegouwen
12-Mar-18;Provincie Henegouwen
11-May-18;Provincie Henegouwen
04-Sep-18;Provincie Henegouwen
01-Sep-18;Provincie Henegouwen
07-May-18;Provincie Henegouwen
05-May-18;Provincie Henegouwen
02-Feb-18;Provincie Henegouwen
22-Oct-18;Provincie Henegouwen
05-Mar-18;Provincie Henegouwen
30-Apr-18;Provincie Henegouwen
25-May-18;Provincie Henegouwen
30-Jul-18;Provincie Henegouwen
25-Jul-18;Provincie Henegouwen
22-Apr-18;Provincie Henegouwen
19-May-18;Provincie Henegouwen
08-Jun-18;Provincie Henegouwen
28-Jan-18;Provincie Henegouwen
07-Jul-18;Provincie Henegouwen
07-Jul-18;Provincie Henegouwen
08-Apr-18;Provincie Henegouwen
20-Jun-18;Provincie Henegouwen
03-Apr-18;Provincie Henegouwen
07-Nov-18;Provincie Henegouwen
08-Nov-18;Provincie Henegouwen
13-Nov-18;Provincie Henegouwen
21-Dec-18;Provincie Henegouwen
12-Nov-18;Provincie Henegouwen
13-Dec-18;Provincie Henegouwen
21-Nov-18;Provincie Henegouwen
30-Nov-18;Provincie Henegouwen
30-Mar-18;Provincie Henegouwen
14-Oct-18;Provincie Henegouwen
07-Oct-18;Provincie Henegouwen
20-Jan-18;Provincie Henegouwen
01-Sep-18;Provincie Henegouwen
05-Mar-18;Provincie Henegouwen
14-Aug-18;Provincie Henegouwen
14-Aug-18;Provincie Henegouwen
29-Apr-18;Provincie Henegouwen
02-Mar-18;Provincie Henegouwen
31-Jul-18;Provincie Henegouwen
25-Apr-18;Provincie Henegouwen
17-Jan-18;Provincie Henegouwen
24-Jul-18;Provincie Henegouwen
23-Jul-18;Provincie Henegouwen
09-Jul-18;Provincie Henegouwen
07-Jul-18;Provincie Henegouwen
22-Feb-18;Provincie Henegouwen
21-Feb-18;Provincie Henegouwen
12-Apr-18;Provincie Henegouwen
20-Feb-18;Provincie Henegouwen
21-Jun-18;Provincie Henegouwen
20-Jun-18;Provincie Henegouwen
05-Apr-18;Provincie Henegouwen
17-Jun-18;Provincie Henegouwen
31-Mar-18;Provincie Henegouwen
08-Jun-18;Provincie Henegouwen
11-May-18;Provincie Henegouwen
23-Aug-18;Provincie Henegouwen
11-Aug-18;Provincie Henegouwen
05-Aug-18;Provincie Henegouwen
27-Oct-18;Provincie Henegouwen
01-Mar-18;Provincie Henegouwen
27-Feb-18;Provincie Henegouwen
21-Apr-18;Provincie Henegouwen
19-Jul-18;Provincie Henegouwen
29-Jun-18;Provincie Henegouwen
08-Apr-18;Provincie Henegouwen
06-Jun-18;Provincie Henegouwen
21-Oct-18;Provincie Henegouwen
19-Oct-18;Provincie Henegouwen
16-Oct-18;Provincie Henegouwen
22-Mar-18;Provincie Henegouwen
10-Oct-18;Provincie Henegouwen
07-Jan-18;Provincie Henegouwen
19-Mar-18;Provincie Henegouwen
04-Jan-18;Provincie Henegouwen
11-Jan-18;Provincie Henegouwen
12-May-18;Provincie Henegouwen
26-May-18;Provincie Henegouwen
08-May-18;Provincie Henegouwen
29-Apr-18;Provincie Henegouwen
01-Aug-18;Provincie Henegouwen
29-Jul-18;Provincie Henegouwen
22-Jul-18;Provincie Henegouwen
13-Oct-18;Provincie Henegouwen
18-Apr-18;Provincie Henegouwen
11-Jul-18;Provincie Henegouwen
08-Jul-18;Provincie Henegouwen
04-Jul-18;Provincie Henegouwen
18-Feb-18;Provincie Henegouwen
11-Nov-18;Provincie Henegouwen
10-Dec-18;Provincie Henegouwen
27-Nov-18;Provincie Henegouwen
07-Dec-18;Provincie Henegouwen
28-Dec-18;Provincie Henegouwen
18-Nov-18;Provincie Henegouwen
16-Nov-18;Provincie Henegouwen
13-Dec-18;Provincie Henegouwen
14-Oct-18;Provincie Henegouwen
25-Oct-18;Provincie Henegouwen
26-Mar-18;Provincie Henegouwen
20-Oct-18;Provincie Henegouwen
29-Sep-18;Provincie Henegouwen
18-May-18;Provincie Henegouwen
14-May-18;Provincie Henegouwen
08-Sep-18;Provincie Henegouwen
11-Aug-18;Provincie Henegouwen
04-Aug-18;Provincie Henegouwen
27-Jan-18;Provincie Henegouwen
14-Jan-18;Provincie Henegouwen
04-Jun-18;Provincie Henegouwen
26-Oct-18;Provincie Henegouwen
16-Oct-18;Provincie Henegouwen
16-Oct-18;Provincie Henegouwen
15-Oct-18;Provincie Henegouwen
23-Mar-18;Provincie Henegouwen
28-May-18;Provincie Henegouwen
05-Oct-18;Provincie Henegouwen
20-Mar-18;Provincie Henegouwen
25-May-18;Provincie Henegouwen
29-Sep-18;Provincie Henegouwen
21-May-18;Provincie Henegouwen
21-May-18;Provincie Henegouwen
25-Sep-18;Provincie Henegouwen
18-May-18;Provincie Henegouwen
12-Sep-18;Provincie Henegouwen
12-Sep-18;Provincie Henegouwen
13-May-18;Provincie Henegouwen
11-Sep-18;Provincie Henegouwen
03-Feb-18;Provincie Henegouwen
29-Aug-18;Provincie Henegouwen
28-Aug-18;Provincie Henegouwen
05-May-18;Provincie Henegouwen
04-May-18;Provincie Henegouwen
19-Aug-18;Provincie Henegouwen
18-Jan-18;Provincie Henegouwen
04-May-18;Provincie Henegouwen
02-May-18;Provincie Henegouwen
27-Oct-18;Provincie Henegouwen
26-Apr-18;Provincie Henegouwen
02-Mar-18;Provincie Henegouwen
31-Jul-18;Provincie Henegouwen
31-Jul-18;Provincie Henegouwen
30-Jul-18;Provincie Henegouwen
27-Jul-18;Provincie Henegouwen
23-Apr-18;Provincie Henegouwen
27-Oct-18;Provincie Henegouwen
19-Jul-18;Provincie Henegouwen
19-Jul-18;Provincie Henegouwen
19-Jul-18;Provincie Henegouwen
18-Jul-18;Provincie Henegouwen
26-Feb-18;Provincie Henegouwen
17-Jul-18;Provincie Henegouwen
20-Apr-18;Provincie Henegouwen
15-Jul-18;Provincie Henegouwen
10-Jul-18;Provincie Henegouwen
15-Apr-18;Provincie Henegouwen
02-Jul-18;Provincie Henegouwen
13-Apr-18;Provincie Henegouwen
19-Oct-18;Provincie Henegouwen
30-Jun-18;Provincie Henegouwen
29-Jun-18;Provincie Henegouwen
12-Apr-18;Provincie Henegouwen
11-Apr-18;Provincie Henegouwen
25-Jun-18;Provincie Henegouwen
08-Apr-18;Provincie Henegouwen
16-Feb-18;Provincie Henegouwen
15-Oct-18;Provincie Henegouwen
15-Jun-18;Provincie Henegouwen
06-Nov-18;Provincie Henegouwen
24-Nov-18;Provincie Henegouwen
11-Dec-18;Provincie Henegouwen
15-Nov-18;Provincie Henegouwen
10-Dec-18;Provincie Henegouwen
06-Dec-18;Provincie Henegouwen
10-Nov-18;Provincie Henegouwen
12-Nov-18;Provincie Henegouwen
26-Nov-18;Provincie Henegouwen
25-Nov-18;Provincie Henegouwen
12-Dec-18;Provincie Henegouwen
07-Nov-18;Provincie Henegouwen
30-Nov-18;Provincie Henegouwen
15-Dec-18;Provincie Henegouwen
08-Jun-18;Provincie Henegouwen
27-May-18;Provincie Henegouwen
26-Aug-18;Provincie Henegouwen
05-Mar-18;Provincie Henegouwen
14-Jul-18;Provincie Henegouwen
23-Jun-18;Provincie Henegouwen
23-Jun-18;Provincie Henegouwen
06-Jun-18;Provincie Henegouwen
01-Jan-18;Provincie Henegouwen
07-Nov-18;Provincie Henegouwen
07-Nov-18;Provincie Henegouwen
06-Nov-18;Provincie Henegouwen
23-Jan-18;Provincie Henegouwen
28-Mar-18;Provincie Henegouwen
27-Mar-18;Provincie Henegouwen
30-Oct-18;Provincie Henegouwen
29-Oct-18;Provincie Henegouwen
29-Oct-18;Provincie Henegouwen
28-Oct-18;Provincie Henegouwen
07-Jun-18;Provincie Henegouwen
26-Oct-18;Provincie Henegouwen
26-Oct-18;Provincie Henegouwen
26-Oct-18;Provincie Henegouwen
23-Jan-18;Provincie Henegouwen
27-Mar-18;Provincie Henegouwen
25-Oct-18;Provincie Henegouwen
25-Oct-18;Provincie Henegouwen
24-Oct-18;Provincie Henegouwen
27-Mar-18;Provincie Henegouwen
04-Jun-18;Provincie Henegouwen
03-Jun-18;Provincie Henegouwen
20-Oct-18;Provincie Henegouwen
20-Oct-18;Provincie Henegouwen
20-Oct-18;Provincie Henegouwen
19-Oct-18;Provincie Henegouwen
18-Oct-18;Provincie Henegouwen
18-Oct-18;Provincie Henegouwen
16-Oct-18;Provincie Henegouwen
24-Mar-18;Provincie Henegouwen
15-Oct-18;Provincie Henegouwen
31-May-18;Provincie Henegouwen
31-May-18;Provincie Henegouwen
15-Oct-18;Provincie Henegouwen
14-Oct-18;Provincie Henegouwen
30-May-18;Provincie Henegouwen
30-May-18;Provincie Henegouwen
12-Oct-18;Provincie Henegouwen
12-Oct-18;Provincie Henegouwen
22-Mar-18;Provincie Henegouwen
10-Oct-18;Provincie Henegouwen
28-May-18;Provincie Henegouwen
28-May-18;Provincie Henegouwen
28-May-18;Provincie Henegouwen
07-Oct-18;Provincie Henegouwen
29-May-18;Provincie Henegouwen
06-Oct-18;Provincie Henegouwen
21-Jan-18;Provincie Henegouwen
08-Jun-18;Provincie Henegouwen
29-Mar-18;Provincie Henegouwen
04-Oct-18;Provincie Henegouwen
24-May-18;Provincie Henegouwen
01-Oct-18;Provincie Henegouwen
19-Mar-18;Provincie Henegouwen
23-May-18;Provincie Henegouwen
29-Sep-18;Provincie Henegouwen
28-Sep-18;Provincie Henegouwen
28-Sep-18;Provincie Henegouwen
28-Sep-18;Provincie Henegouwen
22-May-18;Provincie Henegouwen
27-Sep-18;Provincie Henegouwen
17-Mar-18;Provincie Henegouwen
17-Mar-18;Provincie Henegouwen
17-Mar-18;Provincie Henegouwen
27-Sep-18;Provincie Henegouwen
26-Sep-18;Provincie Henegouwen
20-May-18;Provincie Henegouwen
26-Sep-18;Provincie Henegouwen
20-May-18;Provincie Henegouwen
24-Sep-18;Provincie Henegouwen
23-Sep-18;Provincie Henegouwen
20-Jan-18;Provincie Henegouwen
15-Mar-18;Provincie Henegouwen
06-Feb-18;Provincie Henegouwen
19-Sep-18;Provincie Henegouwen
17-May-18;Provincie Henegouwen
16-May-18;Provincie Henegouwen
16-Sep-18;Provincie Henegouwen
13-Mar-18;Provincie Henegouwen
15-Sep-18;Provincie Henegouwen
15-Sep-18;Provincie Henegouwen
14-Sep-18;Provincie Henegouwen
02-Jan-18;Provincie Henegouwen
12-May-18;Provincie Henegouwen
12-May-18;Provincie Henegouwen
10-Sep-18;Provincie Henegouwen
10-Sep-18;Provincie Henegouwen
11-May-18;Provincie Henegouwen
08-Sep-18;Provincie Henegouwen
08-Sep-18;Provincie Henegouwen
07-Sep-18;Provincie Henegouwen
10-May-18;Provincie Henegouwen
19-Jan-18;Provincie Henegouwen
04-Feb-18;Provincie Henegouwen
03-Sep-18;Provincie Henegouwen
02-Sep-18;Provincie Henegouwen
11-Jan-18;Provincie Henegouwen
09-Mar-18;Provincie Henegouwen
09-Mar-18;Provincie Henegouwen
03-Feb-18;Provincie Henegouwen
31-Aug-18;Provincie Henegouwen
09-Mar-18;Provincie Henegouwen
09-Mar-18;Provincie Henegouwen
07-May-18;Provincie Henegouwen
05-Jun-18;Provincie Henegouwen
29-Aug-18;Provincie Henegouwen
27-Aug-18;Provincie Henegouwen
26-Aug-18;Provincie Henegouwen
25-Aug-18;Provincie Henegouwen
25-Aug-18;Provincie Henegouwen
02-Feb-18;Provincie Henegouwen
02-Feb-18;Provincie Henegouwen
05-May-18;Provincie Henegouwen
07-Mar-18;Provincie Henegouwen
22-Aug-18;Provincie Henegouwen
22-Aug-18;Provincie Henegouwen
02-Jan-18;Provincie Henegouwen
04-May-18;Provincie Henegouwen
21-Aug-18;Provincie Henegouwen
21-Aug-18;Provincie Henegouwen
04-May-18;Provincie Henegouwen
04-May-18;Provincie Henegouwen
19-Aug-18;Provincie Henegouwen
18-Jan-18;Provincie Henegouwen
14-Feb-18;Provincie Henegouwen
04-May-18;Provincie Henegouwen
02-Feb-18;Provincie Henegouwen
17-Aug-18;Provincie Henegouwen
16-Aug-18;Provincie Henegouwen
03-May-18;Provincie Henegouwen
15-Aug-18;Provincie Henegouwen
05-Mar-18;Provincie Henegouwen
01-Feb-18;Provincie Henegouwen
10-Aug-18;Provincie Henegouwen
09-Aug-18;Provincie Henegouwen
07-Aug-18;Provincie Henegouwen
28-Apr-18;Provincie Henegouwen
03-Mar-18;Provincie Henegouwen
03-Mar-18;Provincie Henegouwen
20-Oct-18;Provincie Henegouwen
03-Oct-18;Provincie Henegouwen
04-Aug-18;Provincie Henegouwen
24-May-18;Provincie Henegouwen
02-Aug-18;Provincie Henegouwen
02-Mar-18;Provincie Henegouwen
31-Jan-18;Provincie Henegouwen
02-Mar-18;Provincie Henegouwen
25-Apr-18;Provincie Henegouwen
30-Jul-18;Provincie Henegouwen
31-Jan-18;Provincie Henegouwen
31-Jan-18;Provincie Henegouwen
29-Jul-18;Provincie Henegouwen
31-Jan-18;Provincie Henegouwen
28-Jul-18;Provincie Henegouwen
22-Apr-18;Provincie Henegouwen
23-Jul-18;Provincie Henegouwen
23-Jul-18;Provincie Henegouwen
22-Jul-18;Provincie Henegouwen
22-Jul-18;Provincie Henegouwen
21-Apr-18;Provincie Henegouwen
16-Jan-18;Provincie Henegouwen
21-Apr-18;Provincie Henegouwen
17-Jul-18;Provincie Henegouwen
17-Jul-18;Provincie Henegouwen
19-May-18;Provincie Henegouwen
03-Jun-18;Provincie Henegouwen
13-Jul-18;Provincie Henegouwen
13-Jul-18;Provincie Henegouwen
12-Jul-18;Provincie Henegouwen
18-Apr-18;Provincie Henegouwen
02-Jan-18;Provincie Henegouwen
08-Jan-18;Provincie Henegouwen
23-Feb-18;Provincie Henegouwen
07-Jul-18;Provincie Henegouwen
06-Jul-18;Provincie Henegouwen
16-Apr-18;Provincie Henegouwen
06-Jul-18;Provincie Henegouwen
27-Oct-18;Provincie Henegouwen
15-Apr-18;Provincie Henegouwen
04-Jul-18;Provincie Henegouwen
22-Feb-18;Provincie Henegouwen
03-Jul-18;Provincie Henegouwen
14-Apr-18;Provincie Henegouwen
15-Jan-18;Provincie Henegouwen
27-Jan-18;Provincie Henegouwen
02-Jul-18;Provincie Henegouwen
02-Jul-18;Provincie Henegouwen
02-Jul-18;Provincie Henegouwen
27-Jan-18;Provincie Henegouwen
30-Jun-18;Provincie Henegouwen
30-Jun-18;Provincie Henegouwen
29-Jun-18;Provincie Henegouwen
26-Jan-18;Provincie Henegouwen
28-Jun-18;Provincie Henegouwen
27-Jun-18;Provincie Henegouwen
10-Apr-18;Provincie Henegouwen
27-Jun-18;Provincie Henegouwen
26-Oct-18;Provincie Henegouwen
27-Mar-18;Provincie Henegouwen
26-Jan-18;Provincie Henegouwen
19-Feb-18;Provincie Henegouwen
18-Feb-18;Provincie Henegouwen
25-Oct-18;Provincie Henegouwen
22-Jun-18;Provincie Henegouwen
22-Jun-18;Provincie Henegouwen
22-Jun-18;Provincie Henegouwen
22-Jun-18;Provincie Henegouwen
17-Feb-18;Provincie Henegouwen
17-Feb-18;Provincie Henegouwen
17-Feb-18;Provincie Henegouwen
19-Jun-18;Provincie Henegouwen
19-Jun-18;Provincie Henegouwen
16-Feb-18;Provincie Henegouwen
04-Apr-18;Provincie Henegouwen
25-Jan-18;Provincie Henegouwen
04-Apr-18;Provincie Henegouwen
18-Jun-18;Provincie Henegouwen
17-Jun-18;Provincie Henegouwen
16-Jun-18;Provincie Henegouwen
15-Jun-18;Provincie Henegouwen
14-Jun-18;Provincie Henegouwen
14-Jun-18;Provincie Henegouwen
13-Jun-18;Provincie Henegouwen
13-Jun-18;Provincie Henegouwen
12-Dec-18;Provincie Henegouwen
11-Dec-18;Provincie Henegouwen
11-Dec-18;Provincie Henegouwen
23-Nov-18;Provincie Henegouwen
10-Dec-18;Provincie Henegouwen
11-Nov-18;Provincie Henegouwen
14-Nov-18;Provincie Henegouwen
23-Nov-18;Provincie Henegouwen
07-Dec-18;Provincie Henegouwen
14-Nov-18;Provincie Henegouwen
11-Nov-18;Provincie Henegouwen
14-Nov-18;Provincie Henegouwen
07-Dec-18;Provincie Henegouwen
07-Dec-18;Provincie Henegouwen
22-Nov-18;Provincie Henegouwen
05-Dec-18;Provincie Henegouwen
05-Dec-18;Provincie Henegouwen
05-Dec-18;Provincie Henegouwen
10-Nov-18;Provincie Henegouwen
14-Nov-18;Provincie Henegouwen
05-Dec-18;Provincie Henegouwen
04-Dec-18;Provincie Henegouwen
21-Nov-18;Provincie Henegouwen
21-Nov-18;Provincie Henegouwen
04-Dec-18;Provincie Henegouwen
03-Dec-18;Provincie Henegouwen
22-Dec-18;Provincie Henegouwen
01-Dec-18;Provincie Henegouwen
19-Dec-18;Provincie Henegouwen
30-Nov-18;Provincie Henegouwen
19-Nov-18;Provincie Henegouwen
18-Nov-18;Provincie Henegouwen
30-Nov-18;Provincie Henegouwen
22-Dec-18;Provincie Henegouwen
21-Dec-18;Provincie Henegouwen
12-Nov-18;Provincie Henegouwen
28-Nov-18;Provincie Henegouwen
09-Nov-18;Provincie Henegouwen
19-Dec-18;Provincie Henegouwen
12-Nov-18;Provincie Henegouwen
17-Dec-18;Provincie Henegouwen
13-Nov-18;Provincie Henegouwen
16-Dec-18;Provincie Henegouwen
15-Dec-18;Provincie Henegouwen
14-Dec-18;Provincie Henegouwen
26-Nov-18;Provincie Henegouwen
13-Dec-18;Provincie Henegouwen
25-Nov-18;Provincie Henegouwen
12-Dec-18;Provincie Henegouwen
25-Dec-18;Provincie Luik
18-Dec-18;Provincie Luik
06-Nov-18;Provincie Luik
26-Mar-18;Provincie Luik
19-Oct-18;Provincie Luik
23-Jan-18;Provincie Luik
22-Mar-18;Provincie Luik
09-Oct-18;Provincie Luik
30-May-18;Provincie Luik
22-Jan-18;Provincie Luik
24-May-18;Provincie Luik
08-Feb-18;Provincie Luik
15-Mar-18;Provincie Luik
14-Mar-18;Provincie Luik
14-Sep-18;Provincie Luik
11-Sep-18;Provincie Luik
01-Sep-18;Provincie Luik
18-Aug-18;Provincie Luik
05-Jan-18;Provincie Luik
02-May-18;Provincie Luik
02-May-18;Provincie Luik
08-Aug-18;Provincie Luik
05-Aug-18;Provincie Luik
26-Apr-18;Provincie Luik
25-Apr-18;Provincie Luik
30-Jul-18;Provincie Luik
26-Jul-18;Provincie Luik
25-Jul-18;Provincie Luik
17-Jul-18;Provincie Luik
18-Apr-18;Provincie Luik
23-Feb-18;Provincie Luik
29-Jun-18;Provincie Luik
17-Jun-18;Provincie Luik
30-Oct-18;Provincie Luik
25-Mar-18;Provincie Luik
15-Mar-18;Provincie Luik
15-Jun-18;Provincie Luik
13-Jun-18;Provincie Luik
29-Nov-18;Provincie Luik
11-Nov-18;Provincie Luik
22-Oct-18;Provincie Luik
20-Oct-18;Provincie Luik
07-Jan-18;Provincie Luik
13-Oct-18;Provincie Luik
30-May-18;Provincie Luik
20-Mar-18;Provincie Luik
21-May-18;Provincie Luik
24-Aug-18;Provincie Luik
03-Aug-18;Provincie Luik
02-Mar-18;Provincie Luik
28-Feb-18;Provincie Luik
25-Jul-18;Provincie Luik
18-Jul-18;Provincie Luik
14-Apr-18;Provincie Luik
26-Jun-18;Provincie Luik
19-Feb-18;Provincie Luik
16-Oct-18;Provincie Luik
07-Feb-18;Provincie Luik
13-May-18;Provincie Luik
18-Aug-18;Provincie Luik
18-Aug-18;Provincie Luik
04-May-18;Provincie Luik
10-Aug-18;Provincie Luik
17-Jan-18;Provincie Luik
24-Apr-18;Provincie Luik
22-Apr-18;Provincie Luik
20-Apr-18;Provincie Luik
08-Apr-18;Provincie Luik
23-Jun-18;Provincie Luik
18-Feb-18;Provincie Luik
16-Jun-18;Provincie Luik
14-Nov-18;Provincie Luik
14-Dec-18;Provincie Luik
24-Nov-18;Provincie Luik
30-Nov-18;Provincie Luik
26-Nov-18;Provincie Luik
28-Oct-18;Provincie Luik
20-May-18;Provincie Luik
06-May-18;Provincie Luik
02-Aug-18;Provincie Luik
27-May-18;Provincie Luik
15-Apr-18;Provincie Luik
26-Jan-18;Provincie Luik
26-Jun-18;Provincie Luik
13-Jan-18;Provincie Luik
29-Mar-18;Provincie Luik
25-Oct-18;Provincie Luik
24-Mar-18;Provincie Luik
10-Feb-18;Provincie Luik
26-May-18;Provincie Luik
24-May-18;Provincie Luik
15-Mar-18;Provincie Luik
12-Sep-18;Provincie Luik
02-May-18;Provincie Luik
31-Jul-18;Provincie Luik
16-Apr-18;Provincie Luik
10-Apr-18;Provincie Luik
02-Apr-18;Provincie Luik
01-Apr-18;Provincie Luik
15-Nov-18;Provincie Luik
07-Dec-18;Provincie Luik
12-Dec-18;Provincie Luik
07-Dec-18;Provincie Luik
07-Dec-18;Provincie Luik
05-Dec-18;Provincie Luik
19-Nov-18;Provincie Luik
03-Dec-18;Provincie Luik
30-Dec-18;Provincie Luik
30-Nov-18;Provincie Luik
18-Nov-18;Provincie Luik
22-Dec-18;Provincie Luik
19-Dec-18;Provincie Luik
27-Nov-18;Provincie Luik
30-Nov-18;Provincie Luik
17-Dec-18;Provincie Luik
14-Dec-18;Provincie Luik
03-Nov-18;Provincie Luik
29-Mar-18;Provincie Luik
13-Feb-18;Provincie Luik
28-Oct-18;Provincie Luik
07-Jun-18;Provincie Luik
26-Mar-18;Provincie Luik
02-Jun-18;Provincie Luik
11-Feb-18;Provincie Luik
11-Feb-18;Provincie Luik
15-Oct-18;Provincie Luik
29-Oct-18;Provincie Luik
22-Jan-18;Provincie Luik
30-May-18;Provincie Luik
12-Oct-18;Provincie Luik
29-May-18;Provincie Luik
05-Oct-18;Provincie Luik
20-Mar-18;Provincie Luik
01-Oct-18;Provincie Luik
