DT_DAY;TX_PROV_DESCR_NL
01-Dec-17;Provincie Limburg
30-Nov-17;Provincie Limburg
21-Aug-17;Provincie Limburg
27-Nov-17;Provincie Limburg
17-Aug-17;Provincie Limburg
17-Aug-17;Provincie Limburg
16-Nov-17;Provincie Limburg
21-Jun-17;Provincie Limburg
19-May-17;Provincie Limburg
31-May-17;Provincie Limburg
12-Nov-17;Provincie Limburg
20-Jun-17;Provincie Limburg
19-Jun-17;Provincie Limburg
03-Aug-17;Provincie Limburg
13-May-17;Provincie Limburg
14-Jun-17;Provincie Limburg
20-Jul-17;Provincie Limburg
07-May-17;Provincie Limburg
06-May-17;Provincie Limburg
27-Apr-17;Provincie Limburg
03-Apr-17;Provincie Limburg
28-Mar-17;Provincie Limburg
19-Mar-17;Provincie Limburg
10-Mar-17;Provincie Limburg
05-Mar-17;Provincie Limburg
25-Jan-17;Provincie Limburg
23-Jan-17;Provincie Limburg
19-Jan-17;Provincie Limburg
13-Jan-17;Provincie Limburg
01-Jan-17;Provincie Limburg
21-Apr-17;Provincie Limburg
14-Apr-17;Provincie Limburg
04-Apr-17;Provincie Limburg
29-Mar-17;Provincie Limburg
28-Mar-17;Provincie Limburg
25-Mar-17;Provincie Limburg
22-Mar-17;Provincie Limburg
12-Mar-17;Provincie Limburg
10-Mar-17;Provincie Limburg
07-Mar-17;Provincie Limburg
03-Mar-17;Provincie Limburg
26-Feb-17;Provincie Limburg
17-Feb-17;Provincie Limburg
13-Feb-17;Provincie Limburg
08-Feb-17;Provincie Limburg
30-Jan-17;Provincie Limburg
09-Jan-17;Provincie Limburg
17-Jul-17;Provincie Limburg
03-Oct-17;Provincie Limburg
02-Oct-17;Provincie Limburg
10-May-17;Provincie Limburg
28-Sep-17;Provincie Limburg
26-Sep-17;Provincie Limburg
24-May-17;Provincie Limburg
25-Sep-17;Provincie Limburg
16-May-17;Provincie Limburg
08-Jul-17;Provincie Limburg
09-Jun-17;Provincie Limburg
08-Jun-17;Provincie Limburg
15-Sep-17;Provincie Limburg
09-Sep-17;Provincie Limburg
30-Jun-17;Provincie Limburg
30-Jun-17;Provincie Limburg
23-Dec-17;Provincie Limburg
16-Dec-17;Provincie Limburg
29-Aug-17;Provincie Limburg
09-Dec-17;Provincie Limburg
26-Aug-17;Provincie Limburg
05-Dec-17;Provincie Limburg
04-Dec-17;Provincie Limburg
24-Aug-17;Provincie Limburg
01-Dec-17;Provincie Limburg
01-Jun-17;Provincie Limburg
18-Aug-17;Provincie Limburg
15-Aug-17;Provincie Limburg
31-May-17;Provincie Limburg
11-Nov-17;Provincie Limburg
10-Nov-17;Provincie Limburg
07-Nov-17;Provincie Limburg
07-Aug-17;Provincie Limburg
19-Jun-17;Provincie Limburg
18-Jun-17;Provincie Limburg
17-Jun-17;Provincie Limburg
18-May-17;Provincie Limburg
13-May-17;Provincie Limburg
13-May-17;Provincie Limburg
17-Jul-17;Provincie Limburg
02-Oct-17;Provincie Limburg
16-May-17;Provincie Limburg
06-Sep-17;Provincie Limburg
28-Dec-17;Provincie Limburg
19-Dec-17;Provincie Limburg
04-Jun-17;Provincie Limburg
04-Dec-17;Provincie Limburg
19-Aug-17;Provincie Limburg
11-Aug-17;Provincie Limburg
10-Aug-17;Provincie Limburg
30-May-17;Provincie Limburg
08-Nov-17;Provincie Limburg
06-Aug-17;Provincie Limburg
24-Oct-17;Provincie Limburg
24-Jul-17;Provincie Limburg
20-Jul-17;Provincie Limburg
31-Mar-17;Provincie Limburg
23-Mar-17;Provincie Limburg
08-Mar-17;Provincie Limburg
19-Feb-17;Provincie Limburg
13-Feb-17;Provincie Limburg
03-Feb-17;Provincie Limburg
28-Jan-17;Provincie Limburg
18-Jan-17;Provincie Limburg
18-Jan-17;Provincie Limburg
05-May-17;Provincie Limburg
02-May-17;Provincie Limburg
30-Apr-17;Provincie Limburg
29-Apr-17;Provincie Limburg
25-Apr-17;Provincie Limburg
07-Apr-17;Provincie Limburg
01-Apr-17;Provincie Limburg
25-Mar-17;Provincie Limburg
23-Mar-17;Provincie Limburg
18-Mar-17;Provincie Limburg
09-Apr-17;Provincie Limburg
09-Mar-17;Provincie Limburg
04-Mar-17;Provincie Limburg
03-Mar-17;Provincie Limburg
03-Mar-17;Provincie Limburg
02-Mar-17;Provincie Limburg
01-Mar-17;Provincie Limburg
27-Feb-17;Provincie Limburg
27-Feb-17;Provincie Limburg
21-Feb-17;Provincie Limburg
21-Feb-17;Provincie Limburg
18-Feb-17;Provincie Limburg
14-Feb-17;Provincie Limburg
09-Feb-17;Provincie Limburg
23-Jan-17;Provincie Limburg
20-Jan-17;Provincie Limburg
11-Jan-17;Provincie Limburg
09-Jan-17;Provincie Limburg
06-Jan-17;Provincie Limburg
05-Jan-17;Provincie Limburg
19-Jul-17;Provincie Limburg
26-May-17;Provincie Limburg
06-Oct-17;Provincie Limburg
18-Jul-17;Provincie Limburg
28-Sep-17;Provincie Limburg
27-Sep-17;Provincie Limburg
24-May-17;Provincie Limburg
22-Sep-17;Provincie Limburg
21-Sep-17;Provincie Limburg
07-Jul-17;Provincie Limburg
15-Sep-17;Provincie Limburg
12-Sep-17;Provincie Limburg
02-Jul-17;Provincie Limburg
26-Dec-17;Provincie Limburg
03-Sep-17;Provincie Limburg
02-Sep-17;Provincie Limburg
07-Dec-17;Provincie Limburg
30-Nov-17;Provincie Limburg
01-Jun-17;Provincie Limburg
27-Nov-17;Provincie Limburg
23-Jun-17;Provincie Limburg
15-May-17;Provincie Limburg
18-Aug-17;Provincie Limburg
20-May-17;Provincie Limburg
24-Nov-17;Provincie Limburg
15-Aug-17;Provincie Limburg
20-Nov-17;Provincie Limburg
22-Jun-17;Provincie Limburg
16-Nov-17;Provincie Limburg
16-Nov-17;Provincie Limburg
15-Nov-17;Provincie Limburg
07-Nov-17;Provincie Limburg
19-Jun-17;Provincie Limburg
16-Jun-17;Provincie Limburg
18-May-17;Provincie Limburg
17-Oct-17;Provincie Limburg
13-Oct-17;Provincie Limburg
25-May-17;Provincie Limburg
25-May-17;Provincie Limburg
27-Sep-17;Provincie Limburg
01-Jul-17;Provincie Limburg
29-Dec-17;Provincie Limburg
03-Sep-17;Provincie Limburg
16-Dec-17;Provincie Limburg
30-Aug-17;Provincie Limburg
25-Jun-17;Provincie Limburg
25-Jun-17;Provincie Limburg
25-Nov-17;Provincie Limburg
14-Nov-17;Provincie Limburg
09-Nov-17;Provincie Limburg
06-Aug-17;Provincie Limburg
19-Jun-17;Provincie Limburg
02-Aug-17;Provincie Limburg
20-Oct-17;Provincie Limburg
17-Oct-17;Provincie Limburg
06-May-17;Provincie Limburg
22-Apr-17;Provincie Limburg
10-Apr-17;Provincie Limburg
16-Mar-17;Provincie Limburg
05-Mar-17;Provincie Limburg
13-Feb-17;Provincie Limburg
05-Jan-17;Provincie Limburg
01-May-17;Provincie Limburg
04-Mar-17;Provincie Limburg
11-Jun-17;Provincie Limburg
27-Sep-17;Provincie Limburg
31-Aug-17;Provincie Limburg
11-Dec-17;Provincie Limburg
11-Dec-17;Provincie Limburg
02-Jun-17;Provincie Limburg
19-Jun-17;Provincie Limburg
23-Oct-17;Provincie Limburg
18-Oct-17;Provincie Limburg
22-Jul-17;Provincie Limburg
10-Jun-17;Provincie Limburg
29-Dec-17;Provincie Limburg
13-Dec-17;Provincie Limburg
21-Jun-17;Provincie Limburg
17-Jun-17;Provincie Limburg
02-Feb-17;Provincie Limburg
17-Apr-17;Provincie Limburg
17-Apr-17;Provincie Limburg
08-Apr-17;Provincie Limburg
08-Apr-17;Provincie Limburg
07-Apr-17;Provincie Limburg
15-Mar-17;Provincie Limburg
24-Feb-17;Provincie Limburg
03-Feb-17;Provincie Limburg
05-Jan-17;Provincie Limburg
07-Oct-17;Provincie Limburg
03-Oct-17;Provincie Limburg
26-Sep-17;Provincie Limburg
17-Dec-17;Provincie Limburg
28-Aug-17;Provincie Limburg
01-Dec-17;Provincie Limburg
28-Nov-17;Provincie Limburg
22-Nov-17;Provincie Limburg
16-Aug-17;Provincie Limburg
17-Nov-17;Provincie Limburg
19-Jun-17;Provincie Limburg
03-Aug-17;Provincie Limburg
31-Jul-17;Provincie Limburg
23-Oct-17;Provincie Limburg
13-May-17;Provincie Limburg
15-Jul-17;Provincie Limburg
27-Sep-17;Provincie Limburg
10-Jun-17;Provincie Limburg
12-May-17;Provincie Limburg
08-Jul-17;Provincie Limburg
16-Sep-17;Provincie Limburg
14-Sep-17;Provincie Limburg
03-Jul-17;Provincie Limburg
05-Jun-17;Provincie Limburg
06-Sep-17;Provincie Limburg
30-Dec-17;Provincie Limburg
26-Dec-17;Provincie Limburg
21-Dec-17;Provincie Limburg
20-Dec-17;Provincie Limburg
30-Aug-17;Provincie Limburg
26-Aug-17;Provincie Limburg
06-Dec-17;Provincie Limburg
05-Dec-17;Provincie Limburg
03-Dec-17;Provincie Limburg
21-Aug-17;Provincie Limburg
23-Jun-17;Provincie Limburg
23-Jun-17;Provincie Limburg
20-Nov-17;Provincie Limburg
18-Nov-17;Provincie Limburg
17-Nov-17;Provincie Limburg
13-Aug-17;Provincie Limburg
31-May-17;Provincie Limburg
12-Aug-17;Provincie Limburg
11-Nov-17;Provincie Limburg
27-Oct-17;Provincie Limburg
24-Oct-17;Provincie Limburg
06-Oct-17;Provincie Limburg
21-Oct-17;Provincie Limburg
11-May-17;Provincie Limburg
12-Oct-17;Provincie Limburg
14-Jun-17;Provincie Limburg
21-Jul-17;Provincie Limburg
09-Oct-17;Provincie Limburg
09-May-17;Provincie Limburg
01-Apr-17;Provincie Limburg
28-Mar-17;Provincie Limburg
27-Mar-17;Provincie Limburg
07-Mar-17;Provincie Limburg
07-Mar-17;Provincie Limburg
03-Mar-17;Provincie Limburg
15-Feb-17;Provincie Limburg
14-Feb-17;Provincie Limburg
12-Feb-17;Provincie Limburg
06-Feb-17;Provincie Limburg
03-Feb-17;Provincie Limburg
20-Jan-17;Provincie Limburg
19-Jan-17;Provincie Limburg
13-Jan-17;Provincie Limburg
11-Jan-17;Provincie Limburg
03-Jan-17;Provincie Limburg
02-May-17;Provincie Limburg
13-Apr-17;Provincie Limburg
09-Apr-17;Provincie Limburg
27-Mar-17;Provincie Limburg
20-Mar-17;Provincie Limburg
16-Mar-17;Provincie Limburg
07-Mar-17;Provincie Limburg
16-Feb-17;Provincie Limburg
15-Feb-17;Provincie Limburg
29-Jan-17;Provincie Limburg
08-Oct-17;Provincie Limburg
11-May-17;Provincie Limburg
10-Jul-17;Provincie Limburg
21-Sep-17;Provincie Limburg
07-Jul-17;Provincie Limburg
08-Jun-17;Provincie Limburg
08-Jun-17;Provincie Limburg
04-Jul-17;Provincie Limburg
24-Dec-17;Provincie Limburg
18-Dec-17;Provincie Limburg
15-Dec-17;Provincie Limburg
09-Dec-17;Provincie Limburg
03-Dec-17;Provincie Limburg
03-Dec-17;Provincie Limburg
23-Aug-17;Provincie Limburg
01-Jun-17;Provincie Limburg
29-Nov-17;Provincie Limburg
15-May-17;Provincie Limburg
12-Aug-17;Provincie Limburg
31-May-17;Provincie Limburg
07-Aug-17;Provincie Limburg
05-Nov-17;Provincie Limburg
27-Oct-17;Provincie Limburg
17-Oct-17;Provincie Limburg
27-May-17;Provincie Limburg
15-Oct-17;Provincie Limburg
23-Jul-17;Provincie Limburg
07-Oct-17;Provincie Limburg
06-Oct-17;Provincie Limburg
05-Oct-17;Provincie Limburg
18-Jul-17;Provincie Limburg
18-Jul-17;Provincie Limburg
17-Jul-17;Provincie Limburg
12-Jun-17;Provincie Limburg
11-Jun-17;Provincie Limburg
17-May-17;Provincie Limburg
14-Jul-17;Provincie Limburg
27-Sep-17;Provincie Limburg
26-Sep-17;Provincie Limburg
24-Sep-17;Provincie Limburg
10-May-17;Provincie Limburg
20-Sep-17;Provincie Limburg
06-Oct-17;Provincie Limburg
12-May-17;Provincie Limburg
04-Jul-17;Provincie Limburg
03-Jul-17;Provincie Limburg
10-Sep-17;Provincie Limburg
23-Dec-17;Provincie Limburg
20-Dec-17;Provincie Limburg
19-Dec-17;Provincie Limburg
31-Aug-17;Provincie Limburg
03-Jun-17;Provincie Limburg
16-Dec-17;Provincie Limburg
15-Dec-17;Provincie Limburg
13-Dec-17;Provincie Limburg
02-Jun-17;Provincie Limburg
12-Dec-17;Provincie Limburg
21-May-17;Provincie Limburg
26-Aug-17;Provincie Limburg
07-Dec-17;Provincie Limburg
05-Dec-17;Provincie Limburg
05-Dec-17;Provincie Limburg
25-Jun-17;Provincie Limburg
25-Jun-17;Provincie Limburg
15-May-17;Provincie Limburg
30-Nov-17;Provincie Limburg
01-Jun-17;Provincie Limburg
24-Jun-17;Provincie Limburg
26-Nov-17;Provincie Limburg
24-Nov-17;Provincie Limburg
14-Aug-17;Provincie Limburg
14-Aug-17;Provincie Limburg
21-Jun-17;Provincie Limburg
17-Nov-17;Provincie Limburg
11-Aug-17;Provincie Limburg
11-Aug-17;Provincie Limburg
21-Jun-17;Provincie Limburg
30-May-17;Provincie Limburg
10-Nov-17;Provincie Limburg
06-Nov-17;Provincie Limburg
19-Jun-17;Provincie Limburg
14-May-17;Provincie Limburg
11-May-17;Provincie Limburg
30-Oct-17;Provincie Limburg
29-May-17;Provincie Limburg
29-Oct-17;Provincie Limburg
28-Oct-17;Provincie Limburg
28-Oct-17;Provincie Limburg
31-Jul-17;Provincie Limburg
24-Oct-17;Provincie Limburg
21-Oct-17;Provincie Limburg
18-Oct-17;Provincie Limburg
27-May-17;Provincie Limburg
17-May-17;Provincie Limburg
09-Oct-17;Provincie Limburg
06-May-17;Provincie Limburg
01-May-17;Provincie Limburg
25-Apr-17;Provincie Limburg
22-Apr-17;Provincie Limburg
20-Apr-17;Provincie Limburg
15-Apr-17;Provincie Limburg
04-Apr-17;Provincie Limburg
30-Mar-17;Provincie Limburg
28-Mar-17;Provincie Limburg
28-Mar-17;Provincie Limburg
26-Mar-17;Provincie Limburg
24-Mar-17;Provincie Limburg
24-Mar-17;Provincie Limburg
23-Mar-17;Provincie Limburg
18-Mar-17;Provincie Limburg
16-Mar-17;Provincie Limburg
12-Mar-17;Provincie Limburg
12-Mar-17;Provincie Limburg
10-Mar-17;Provincie Limburg
08-Mar-17;Provincie Limburg
08-Mar-17;Provincie Limburg
03-Mar-17;Provincie Limburg
16-Feb-17;Provincie Limburg
14-Feb-17;Provincie Limburg
04-Feb-17;Provincie Limburg
26-Jan-17;Provincie Limburg
26-Jan-17;Provincie Limburg
21-Jan-17;Provincie Limburg
20-Jan-17;Provincie Limburg
03-Jan-17;Provincie Limburg
09-Apr-17;Provincie Limburg
12-Mar-17;Provincie Limburg
28-Feb-17;Provincie Limburg
22-Feb-17;Provincie Limburg
11-Jan-17;Provincie Limburg
01-Oct-17;Provincie Limburg
07-Jun-17;Provincie Limburg
02-Jun-17;Provincie Limburg
18-Aug-17;Provincie Limburg
12-Nov-17;Provincie Limburg
30-May-17;Provincie Limburg
09-Nov-17;Provincie Limburg
06-Aug-17;Provincie Limburg
19-Jun-17;Provincie Limburg
18-Jun-17;Provincie Limburg
23-Oct-17;Provincie Limburg
06-Oct-17;Provincie Limburg
17-Jul-17;Provincie Limburg
10-May-17;Provincie Limburg
12-Jul-17;Provincie Limburg
02-Oct-17;Provincie Limburg
30-Sep-17;Provincie Limburg
14-Jul-17;Provincie Limburg
11-Jun-17;Provincie Limburg
10-Jun-17;Provincie Limburg
26-Sep-17;Provincie Limburg
11-Jul-17;Provincie Limburg
09-Jun-17;Provincie Limburg
23-Sep-17;Provincie Limburg
24-May-17;Provincie Limburg
08-Jul-17;Provincie Limburg
19-Sep-17;Provincie Limburg
19-Sep-17;Provincie Limburg
17-Sep-17;Provincie Limburg
11-Jun-17;Provincie Limburg
06-Jul-17;Provincie Limburg
06-Jul-17;Provincie Limburg
06-Jul-17;Provincie Limburg
15-Sep-17;Provincie Limburg
23-May-17;Provincie Limburg
05-Jul-17;Provincie Limburg
05-Jul-17;Provincie Limburg
09-Sep-17;Provincie Limburg
09-Sep-17;Provincie Limburg
03-Jul-17;Provincie Limburg
02-Jul-17;Provincie Limburg
05-Jun-17;Provincie Limburg
06-Sep-17;Provincie Limburg
29-Dec-17;Provincie Limburg
29-Dec-17;Provincie Limburg
29-Dec-17;Provincie Limburg
28-Dec-17;Provincie Limburg
22-Dec-17;Provincie Limburg
22-Dec-17;Provincie Limburg
04-Jun-17;Provincie Limburg
31-Aug-17;Provincie Limburg
16-Dec-17;Provincie Limburg
28-Jun-17;Provincie Limburg
28-Jun-17;Provincie Limburg
15-Dec-17;Provincie Limburg
29-Aug-17;Provincie Limburg
27-Jun-17;Provincie Limburg
28-Aug-17;Provincie Limburg
11-Dec-17;Provincie Limburg
05-Dec-17;Provincie Limburg
25-Aug-17;Provincie Limburg
02-Dec-17;Provincie Limburg
01-Dec-17;Provincie Limburg
24-Jun-17;Provincie Limburg
20-Aug-17;Provincie Limburg
26-Nov-17;Provincie Limburg
24-Nov-17;Provincie Limburg
20-May-17;Provincie Limburg
18-Aug-17;Provincie Limburg
17-Aug-17;Provincie Limburg
17-Aug-17;Provincie Limburg
21-Nov-17;Provincie Limburg
21-Nov-17;Provincie Limburg
20-Nov-17;Provincie Limburg
20-Nov-17;Provincie Limburg
14-Aug-17;Provincie Limburg
13-Aug-17;Provincie Limburg
21-Jun-17;Provincie Limburg
07-Aug-17;Provincie Limburg
06-Nov-17;Provincie Limburg
03-Nov-17;Provincie Limburg
03-Nov-17;Provincie Limburg
02-Nov-17;Provincie Limburg
18-Jun-17;Provincie Limburg
29-Oct-17;Provincie Limburg
28-Oct-17;Provincie Limburg
27-Oct-17;Provincie Limburg
27-Oct-17;Provincie Limburg
26-Oct-17;Provincie Limburg
01-Aug-17;Provincie Limburg
31-Jul-17;Provincie Limburg
30-Jul-17;Provincie Limburg
18-May-17;Provincie Limburg
19-Oct-17;Provincie Limburg
16-Jun-17;Provincie Limburg
15-Jun-17;Provincie Limburg
15-Oct-17;Provincie Limburg
14-Oct-17;Provincie Limburg
13-Oct-17;Provincie Limburg
13-Oct-17;Provincie Limburg
17-May-17;Provincie Limburg
22-Jul-17;Provincie Limburg
11-Oct-17;Provincie Limburg
26-May-17;Provincie Limburg
14-Jun-17;Provincie Limburg
20-Jul-17;Provincie Limburg
09-May-17;Provincie Limburg
08-May-17;Provincie Limburg
06-May-17;Provincie Limburg
05-May-17;Provincie Limburg
04-May-17;Provincie Limburg
01-May-17;Provincie Limburg
30-Apr-17;Provincie Limburg
25-Apr-17;Provincie Limburg
22-Apr-17;Provincie Limburg
19-Apr-17;Provincie Limburg
17-Apr-17;Provincie Limburg
13-Apr-17;Provincie Limburg
08-Apr-17;Provincie Limburg
08-Apr-17;Provincie Limburg
02-Apr-17;Provincie Limburg
31-Mar-17;Provincie Limburg
31-Mar-17;Provincie Limburg
31-Mar-17;Provincie Limburg
31-Mar-17;Provincie Limburg
30-Mar-17;Provincie Limburg
28-Mar-17;Provincie Limburg
28-Mar-17;Provincie Limburg
22-Mar-17;Provincie Limburg
19-Mar-17;Provincie Limburg
17-Mar-17;Provincie Limburg
15-Mar-17;Provincie Limburg
11-Mar-17;Provincie Limburg
09-Mar-17;Provincie Limburg
09-Mar-17;Provincie Limburg
08-Mar-17;Provincie Limburg
25-Feb-17;Provincie Limburg
24-Feb-17;Provincie Limburg
23-Feb-17;Provincie Limburg
23-Feb-17;Provincie Limburg
22-Feb-17;Provincie Limburg
22-Feb-17;Provincie Limburg
21-Feb-17;Provincie Limburg
20-Feb-17;Provincie Limburg
17-Feb-17;Provincie Limburg
15-Feb-17;Provincie Limburg
13-Feb-17;Provincie Limburg
08-Feb-17;Provincie Limburg
05-Feb-17;Provincie Limburg
03-Feb-17;Provincie Limburg
31-Jan-17;Provincie Limburg
30-Jan-17;Provincie Limburg
26-Jan-17;Provincie Limburg
22-Jan-17;Provincie Limburg
19-Jan-17;Provincie Limburg
17-Jan-17;Provincie Limburg
06-Jan-17;Provincie Limburg
05-Jan-17;Provincie Limburg
28-Apr-17;Provincie Luxemburg
20-Apr-17;Provincie Luxemburg
20-Apr-17;Provincie Luxemburg
11-Apr-17;Provincie Luxemburg
07-Apr-17;Provincie Luxemburg
01-Apr-17;Provincie Luxemburg
27-Mar-17;Provincie Luxemburg
24-Mar-17;Provincie Luxemburg
22-Mar-17;Provincie Luxemburg
18-Mar-17;Provincie Luxemburg
04-Mar-17;Provincie Luxemburg
20-Feb-17;Provincie Luxemburg
15-Feb-17;Provincie Luxemburg
15-Feb-17;Provincie Luxemburg
13-Feb-17;Provincie Luxemburg
11-Feb-17;Provincie Luxemburg
10-Feb-17;Provincie Luxemburg
04-Feb-17;Provincie Luxemburg
30-Jan-17;Provincie Luxemburg
25-Jan-17;Provincie Luxemburg
18-Jan-17;Provincie Luxemburg
14-Jan-17;Provincie Luxemburg
14-Jan-17;Provincie Luxemburg
13-Jan-17;Provincie Luxemburg
10-Jan-17;Provincie Luxemburg
08-Jan-17;Provincie Luxemburg
07-Jan-17;Provincie Luxemburg
04-Jan-17;Provincie Luxemburg
07-Oct-17;Provincie Luxemburg
06-Oct-17;Provincie Luxemburg
04-Oct-17;Provincie Luxemburg
03-Oct-17;Provincie Luxemburg
01-Oct-17;Provincie Luxemburg
01-Oct-17;Provincie Luxemburg
30-Sep-17;Provincie Luxemburg
14-Jul-17;Provincie Luxemburg
11-Jul-17;Provincie Luxemburg
11-Jul-17;Provincie Luxemburg
18-Jul-17;Provincie Luxemburg
16-Sep-17;Provincie Luxemburg
15-Sep-17;Provincie Luxemburg
12-Sep-17;Provincie Luxemburg
04-Jul-17;Provincie Luxemburg
04-Jul-17;Provincie Luxemburg
09-Sep-17;Provincie Luxemburg
06-Jun-17;Provincie Luxemburg
01-Jul-17;Provincie Luxemburg
01-Jul-17;Provincie Luxemburg
05-Jun-17;Provincie Luxemburg
04-Jun-17;Provincie Luxemburg
28-Dec-17;Provincie Luxemburg
01-Sep-17;Provincie Luxemburg
20-Dec-17;Provincie Luxemburg
28-Jun-17;Provincie Luxemburg
03-Jun-17;Provincie Luxemburg
15-Dec-17;Provincie Luxemburg
29-Aug-17;Provincie Luxemburg
29-Aug-17;Provincie Luxemburg
27-Jun-17;Provincie Luxemburg
27-Jun-17;Provincie Luxemburg
09-Dec-17;Provincie Luxemburg
02-Jun-17;Provincie Luxemburg
06-Dec-17;Provincie Luxemburg
06-Dec-17;Provincie Luxemburg
25-Aug-17;Provincie Luxemburg
01-Dec-17;Provincie Luxemburg
20-Aug-17;Provincie Luxemburg
27-Nov-17;Provincie Luxemburg
19-Aug-17;Provincie Luxemburg
18-Aug-17;Provincie Luxemburg
22-Nov-17;Provincie Luxemburg
15-May-17;Provincie Luxemburg
15-Aug-17;Provincie Luxemburg
20-Nov-17;Provincie Luxemburg
14-Aug-17;Provincie Luxemburg
17-Nov-17;Provincie Luxemburg
14-Nov-17;Provincie Luxemburg
30-May-17;Provincie Luxemburg
20-Jun-17;Provincie Luxemburg
02-Nov-17;Provincie Luxemburg
01-Nov-17;Provincie Luxemburg
31-Oct-17;Provincie Luxemburg
04-Aug-17;Provincie Luxemburg
30-Oct-17;Provincie Luxemburg
28-Oct-17;Provincie Luxemburg
18-Jun-17;Provincie Luxemburg
02-Aug-17;Provincie Luxemburg
16-Jun-17;Provincie Luxemburg
28-May-17;Provincie Luxemburg
15-Oct-17;Provincie Luxemburg
17-May-17;Provincie Luxemburg
17-May-17;Provincie Luxemburg
09-Oct-17;Provincie Luxemburg
02-Oct-17;Provincie Luxemburg
30-Aug-17;Provincie Luxemburg
28-Aug-17;Provincie Luxemburg
07-Nov-17;Provincie Luxemburg
15-Jan-17;Provincie Luxemburg
11-Jan-17;Provincie Luxemburg
08-May-17;Provincie Luxemburg
10-Apr-17;Provincie Luxemburg
09-Apr-17;Provincie Luxemburg
01-Apr-17;Provincie Luxemburg
30-Mar-17;Provincie Luxemburg
27-Mar-17;Provincie Luxemburg
05-Mar-17;Provincie Luxemburg
19-Feb-17;Provincie Luxemburg
29-Jan-17;Provincie Luxemburg
23-Jan-17;Provincie Luxemburg
08-Jan-17;Provincie Luxemburg
04-Jan-17;Provincie Luxemburg
01-Oct-17;Provincie Luxemburg
28-Sep-17;Provincie Luxemburg
10-Jun-17;Provincie Luxemburg
10-Jun-17;Provincie Luxemburg
21-Sep-17;Provincie Luxemburg
21-Sep-17;Provincie Luxemburg
16-May-17;Provincie Luxemburg
27-Dec-17;Provincie Luxemburg
02-Sep-17;Provincie Luxemburg
29-Aug-17;Provincie Luxemburg
07-Dec-17;Provincie Luxemburg
20-May-17;Provincie Luxemburg
24-Jun-17;Provincie Luxemburg
24-Nov-17;Provincie Luxemburg
12-Aug-17;Provincie Luxemburg
30-May-17;Provincie Luxemburg
11-Nov-17;Provincie Luxemburg
19-May-17;Provincie Luxemburg
30-Jul-17;Provincie Luxemburg
09-May-17;Provincie Luxemburg
16-Jun-17;Provincie Luxemburg
13-Oct-17;Provincie Luxemburg
07-Jul-17;Provincie Luxemburg
04-Nov-17;Provincie Luxemburg
02-Nov-17;Provincie Luxemburg
09-Oct-17;Provincie Luxemburg
13-Apr-17;Provincie Luxemburg
27-Feb-17;Provincie Luxemburg
17-Feb-17;Provincie Luxemburg
19-Jan-17;Provincie Luxemburg
01-May-17;Provincie Luxemburg
19-Apr-17;Provincie Luxemburg
10-Mar-17;Provincie Luxemburg
09-Mar-17;Provincie Luxemburg
28-Jan-17;Provincie Luxemburg
07-Jan-17;Provincie Luxemburg
03-Jan-17;Provincie Luxemburg
12-Jun-17;Provincie Luxemburg
03-Oct-17;Provincie Luxemburg
15-Jul-17;Provincie Luxemburg
13-Jul-17;Provincie Luxemburg
08-Jul-17;Provincie Luxemburg
07-Jul-17;Provincie Luxemburg
06-Jul-17;Provincie Luxemburg
11-Sep-17;Provincie Luxemburg
09-Sep-17;Provincie Luxemburg
30-Aug-17;Provincie Luxemburg
21-May-17;Provincie Luxemburg
05-Dec-17;Provincie Luxemburg
29-Nov-17;Provincie Luxemburg
19-Nov-17;Provincie Luxemburg
14-May-17;Provincie Luxemburg
02-Aug-17;Provincie Luxemburg
26-Oct-17;Provincie Luxemburg
15-Jun-17;Provincie Luxemburg
13-Oct-17;Provincie Luxemburg
17-Jul-17;Provincie Luxemburg
02-Oct-17;Provincie Luxemburg
15-Jul-17;Provincie Luxemburg
28-Sep-17;Provincie Luxemburg
11-Jul-17;Provincie Luxemburg
12-Sep-17;Provincie Luxemburg
09-May-17;Provincie Luxemburg
02-Jul-17;Provincie Luxemburg
05-Sep-17;Provincie Luxemburg
29-Dec-17;Provincie Luxemburg
22-Dec-17;Provincie Luxemburg
29-Jun-17;Provincie Luxemburg
18-Dec-17;Provincie Luxemburg
18-Dec-17;Provincie Luxemburg
30-Aug-17;Provincie Luxemburg
10-Dec-17;Provincie Luxemburg
09-Dec-17;Provincie Luxemburg
02-Jun-17;Provincie Luxemburg
01-Jun-17;Provincie Luxemburg
23-Jun-17;Provincie Luxemburg
23-Nov-17;Provincie Luxemburg
22-Nov-17;Provincie Luxemburg
22-Jun-17;Provincie Luxemburg
10-Aug-17;Provincie Luxemburg
23-Oct-17;Provincie Luxemburg
29-Jul-17;Provincie Luxemburg
18-Oct-17;Provincie Luxemburg
17-May-17;Provincie Luxemburg
13-Oct-17;Provincie Luxemburg
14-Jun-17;Provincie Luxemburg
13-Oct-17;Provincie Luxemburg
13-Oct-17;Provincie Luxemburg
20-Jul-17;Provincie Luxemburg
08-Oct-17;Provincie Luxemburg
26-Apr-17;Provincie Luxemburg
05-Apr-17;Provincie Luxemburg
02-Apr-17;Provincie Luxemburg
19-Mar-17;Provincie Luxemburg
13-Mar-17;Provincie Luxemburg
10-Mar-17;Provincie Luxemburg
