DT_DAY;TX_PROV_DESCR_NL
28-Nov-16;Provincie Henegouwen
19-Sep-16;Provincie Henegouwen
17-Sep-16;Provincie Henegouwen
28-Nov-16;Provincie Henegouwen
18-Sep-16;Provincie Henegouwen
27-Nov-16;Provincie Henegouwen
27-Nov-16;Provincie Henegouwen
26-Nov-16;Provincie Henegouwen
04-Jul-16;Provincie Henegouwen
04-Feb-16;Provincie Henegouwen
02-Jul-16;Provincie Henegouwen
01-Jul-16;Provincie Henegouwen
02-Feb-16;Provincie Henegouwen
30-Jun-16;Provincie Henegouwen
23-Jan-16;Provincie Henegouwen
01-Feb-16;Provincie Henegouwen
28-Jun-16;Provincie Henegouwen
28-Jun-16;Provincie Henegouwen
28-Jun-16;Provincie Henegouwen
31-Jan-16;Provincie Henegouwen
31-Jan-16;Provincie Henegouwen
22-Jun-16;Provincie Henegouwen
27-Jan-16;Provincie Henegouwen
19-Jun-16;Provincie Henegouwen
18-Jun-16;Provincie Henegouwen
18-Jun-16;Provincie Henegouwen
25-Jan-16;Provincie Henegouwen
24-Jan-16;Provincie Henegouwen
16-Jun-16;Provincie Henegouwen
24-Jan-16;Provincie Henegouwen
16-Jun-16;Provincie Henegouwen
15-Jun-16;Provincie Henegouwen
23-Jan-16;Provincie Henegouwen
23-Jan-16;Provincie Henegouwen
13-Jun-16;Provincie Henegouwen
13-Jun-16;Provincie Henegouwen
13-Jun-16;Provincie Henegouwen
22-Jan-16;Provincie Henegouwen
10-Jun-16;Provincie Henegouwen
20-Jan-16;Provincie Henegouwen
09-Jun-16;Provincie Henegouwen
08-Jun-16;Provincie Henegouwen
08-Jun-16;Provincie Henegouwen
19-Jan-16;Provincie Henegouwen
19-Jan-16;Provincie Henegouwen
08-Jun-16;Provincie Henegouwen
19-Jan-16;Provincie Henegouwen
18-Jan-16;Provincie Henegouwen
05-Jun-16;Provincie Henegouwen
18-Jan-16;Provincie Henegouwen
18-Jan-16;Provincie Henegouwen
05-Jun-16;Provincie Henegouwen
03-Jun-16;Provincie Henegouwen
02-Jun-16;Provincie Henegouwen
31-May-16;Provincie Henegouwen
29-May-16;Provincie Henegouwen
29-May-16;Provincie Henegouwen
14-Jan-16;Provincie Henegouwen
29-May-16;Provincie Henegouwen
29-May-16;Provincie Henegouwen
13-Jan-16;Provincie Henegouwen
03-Feb-16;Provincie Henegouwen
26-May-16;Provincie Henegouwen
25-May-16;Provincie Henegouwen
12-Jan-16;Provincie Henegouwen
11-Jan-16;Provincie Henegouwen
24-May-16;Provincie Henegouwen
22-May-16;Provincie Henegouwen
10-Jan-16;Provincie Henegouwen
09-Jan-16;Provincie Henegouwen
20-May-16;Provincie Henegouwen
18-May-16;Provincie Henegouwen
07-Jan-16;Provincie Henegouwen
17-May-16;Provincie Henegouwen
17-May-16;Provincie Henegouwen
16-May-16;Provincie Henegouwen
07-Jan-16;Provincie Henegouwen
07-Jan-16;Provincie Henegouwen
14-May-16;Provincie Henegouwen
10-May-16;Provincie Henegouwen
03-Jan-16;Provincie Henegouwen
02-Jan-16;Provincie Henegouwen
02-Jan-16;Provincie Henegouwen
02-Jan-16;Provincie Henegouwen
07-May-16;Provincie Henegouwen
06-May-16;Provincie Henegouwen
05-May-16;Provincie Henegouwen
05-May-16;Provincie Henegouwen
04-May-16;Provincie Henegouwen
04-May-16;Provincie Henegouwen
04-May-16;Provincie Henegouwen
03-May-16;Provincie Henegouwen
29-Apr-16;Provincie Henegouwen
29-Apr-16;Provincie Henegouwen
28-Apr-16;Provincie Henegouwen
27-Apr-16;Provincie Henegouwen
27-Apr-16;Provincie Henegouwen
25-Apr-16;Provincie Henegouwen
24-Apr-16;Provincie Henegouwen
21-Apr-16;Provincie Henegouwen
20-Apr-16;Provincie Henegouwen
19-Apr-16;Provincie Henegouwen
17-Apr-16;Provincie Henegouwen
17-Apr-16;Provincie Henegouwen
16-Apr-16;Provincie Henegouwen
15-Apr-16;Provincie Henegouwen
21-May-16;Provincie Henegouwen
12-Apr-16;Provincie Henegouwen
09-Apr-16;Provincie Henegouwen
08-Apr-16;Provincie Henegouwen
06-Apr-16;Provincie Henegouwen
06-Apr-16;Provincie Henegouwen
04-Apr-16;Provincie Henegouwen
02-Apr-16;Provincie Henegouwen
31-Mar-16;Provincie Henegouwen
29-Mar-16;Provincie Henegouwen
05-Jun-16;Provincie Henegouwen
24-Mar-16;Provincie Henegouwen
18-Mar-16;Provincie Henegouwen
16-Mar-16;Provincie Henegouwen
12-Mar-16;Provincie Henegouwen
08-Mar-16;Provincie Henegouwen
08-Mar-16;Provincie Henegouwen
07-Mar-16;Provincie Henegouwen
06-Mar-16;Provincie Henegouwen
05-Mar-16;Provincie Henegouwen
05-Mar-16;Provincie Henegouwen
04-Mar-16;Provincie Henegouwen
03-Mar-16;Provincie Henegouwen
02-Mar-16;Provincie Henegouwen
29-Feb-16;Provincie Henegouwen
28-Feb-16;Provincie Henegouwen
26-Feb-16;Provincie Henegouwen
25-Feb-16;Provincie Henegouwen
24-Feb-16;Provincie Henegouwen
23-Feb-16;Provincie Henegouwen
23-Feb-16;Provincie Henegouwen
23-Feb-16;Provincie Henegouwen
22-Feb-16;Provincie Henegouwen
19-Feb-16;Provincie Henegouwen
23-Jan-16;Provincie Henegouwen
16-Feb-16;Provincie Henegouwen
16-Feb-16;Provincie Henegouwen
05-Jun-16;Provincie Henegouwen
13-Feb-16;Provincie Henegouwen
09-Feb-16;Provincie Henegouwen
09-Feb-16;Provincie Henegouwen
08-Feb-16;Provincie Henegouwen
16-May-16;Provincie Luik
04-Jan-16;Provincie Luik
06-May-16;Provincie Luik
24-Apr-16;Provincie Luik
12-Apr-16;Provincie Luik
08-Apr-16;Provincie Luik
03-Apr-16;Provincie Luik
24-Mar-16;Provincie Luik
23-Mar-16;Provincie Luik
20-Mar-16;Provincie Luik
29-Feb-16;Provincie Luik
24-Feb-16;Provincie Luik
20-Feb-16;Provincie Luik
16-Feb-16;Provincie Luik
15-Feb-16;Provincie Luik
07-Feb-16;Provincie Luik
16-Nov-16;Provincie Luik
07-Aug-16;Provincie Luik
24-Oct-16;Provincie Luik
03-Sep-16;Provincie Luik
31-Aug-16;Provincie Luik
04-Aug-16;Provincie Luik
28-Aug-16;Provincie Luik
11-Oct-16;Provincie Luik
07-Oct-16;Provincie Luik
18-Jul-16;Provincie Luik
30-Sep-16;Provincie Luik
12-Dec-16;Provincie Luik
09-Dec-16;Provincie Luik
07-Dec-16;Provincie Luik
26-Jul-16;Provincie Luik
26-Nov-16;Provincie Luik
21-Nov-16;Provincie Luik
18-May-16;Provincie Luik
28-Jan-16;Provincie Luik
21-Jun-16;Provincie Luik
20-Jan-16;Provincie Luik
28-Apr-16;Provincie Luik
30-Mar-16;Provincie Luik
26-Feb-16;Provincie Luik
14-Feb-16;Provincie Luik
13-Sep-16;Provincie Luik
09-Sep-16;Provincie Luik
30-Oct-16;Provincie Luik
18-Nov-16;Provincie Luik
07-Jul-16;Provincie Luik
31-Aug-16;Provincie Luik
29-Aug-16;Provincie Luik
28-Aug-16;Provincie Luik
27-Dec-16;Provincie Luik
25-Sep-16;Provincie Luik
27-Nov-16;Provincie Luik
23-Jun-16;Provincie Luik
13-Jan-16;Provincie Luik
12-Jan-16;Provincie Luik
11-Mar-16;Provincie Luik
26-Feb-16;Provincie Luik
21-Feb-16;Provincie Luik
29-Jan-16;Provincie Luik
01-May-16;Provincie Luik
16-Apr-16;Provincie Luik
10-Apr-16;Provincie Luik
29-Oct-16;Provincie Luik
28-Aug-16;Provincie Luik
01-Aug-16;Provincie Luik
24-Aug-16;Provincie Luik
06-Dec-16;Provincie Luik
06-Jul-16;Provincie Luik
02-Nov-16;Provincie Luik
04-Sep-16;Provincie Luik
01-Sep-16;Provincie Luik
05-Aug-16;Provincie Luik
11-Oct-16;Provincie Luik
17-Jul-16;Provincie Luik
20-Aug-16;Provincie Luik
19-Aug-16;Provincie Luik
02-Feb-16;Provincie Luik
01-Feb-16;Provincie Luik
18-Jun-16;Provincie Luik
17-Jun-16;Provincie Luik
29-May-16;Provincie Luik
28-Jun-16;Provincie Luik
09-May-16;Provincie Luik
06-May-16;Provincie Luik
28-Apr-16;Provincie Luik
15-Apr-16;Provincie Luik
06-Apr-16;Provincie Luik
01-Apr-16;Provincie Luik
18-Mar-16;Provincie Luik
03-Mar-16;Provincie Luik
02-Mar-16;Provincie Luik
01-Mar-16;Provincie Luik
08-Feb-16;Provincie Luik
27-Jan-16;Provincie Luik
01-Feb-16;Provincie Luik
29-Jun-16;Provincie Luik
27-Jan-16;Provincie Luik
25-Jan-16;Provincie Luik
24-Jan-16;Provincie Luik
15-Jun-16;Provincie Luik
11-Jun-16;Provincie Luik
08-Jun-16;Provincie Luik
14-Jan-16;Provincie Luik
13-Jan-16;Provincie Luik
27-May-16;Provincie Luik
12-Jan-16;Provincie Luik
17-May-16;Provincie Luik
05-Jan-16;Provincie Luik
10-May-16;Provincie Luik
09-May-16;Provincie Luik
03-Jan-16;Provincie Luik
01-Jan-16;Provincie Luik
02-May-16;Provincie Luik
22-Apr-16;Provincie Luik
21-Apr-16;Provincie Luik
18-Apr-16;Provincie Luik
06-Apr-16;Provincie Luik
03-Apr-16;Provincie Luik
31-Mar-16;Provincie Luik
26-Mar-16;Provincie Luik
23-Mar-16;Provincie Luik
09-Mar-16;Provincie Luik
06-Mar-16;Provincie Luik
06-Mar-16;Provincie Luik
08-Jun-16;Provincie Luik
02-Mar-16;Provincie Luik
02-Mar-16;Provincie Luik
17-Feb-16;Provincie Luik
15-Feb-16;Provincie Luik
10-Feb-16;Provincie Luik
10-Feb-16;Provincie Luik
06-Feb-16;Provincie Luik
13-Aug-16;Provincie Luik
15-Sep-16;Provincie Luik
09-Nov-16;Provincie Luik
08-Nov-16;Provincie Luik
04-Nov-16;Provincie Luik
08-Sep-16;Provincie Luik
02-Nov-16;Provincie Luik
07-Jul-16;Provincie Luik
18-Oct-16;Provincie Luik
12-Oct-16;Provincie Luik
26-Aug-16;Provincie Luik
07-Oct-16;Provincie Luik
01-Aug-16;Provincie Luik
05-Oct-16;Provincie Luik
05-Oct-16;Provincie Luik
03-Oct-16;Provincie Luik
31-Dec-16;Provincie Luik
27-Dec-16;Provincie Luik
26-Dec-16;Provincie Luik
22-Dec-16;Provincie Luik
19-Dec-16;Provincie Luik
16-Dec-16;Provincie Luik
19-Aug-16;Provincie Luik
06-Dec-16;Provincie Luik
17-Aug-16;Provincie Luik
03-Dec-16;Provincie Luik
05-Nov-16;Provincie Luik
11-Aug-16;Provincie Luik
01-Oct-16;Provincie Luik
21-Dec-16;Provincie Luik
28-Sep-16;Provincie Luik
22-Aug-16;Provincie Luik
04-Jul-16;Provincie Luik
28-Jun-16;Provincie Luik
26-Jun-16;Provincie Luik
18-Jun-16;Provincie Luik
04-Mar-16;Provincie Luik
28-May-16;Provincie Luik
01-Jan-16;Provincie Luik
05-May-16;Provincie Luik
27-Mar-16;Provincie Luik
11-Mar-16;Provincie Luik
21-Feb-16;Provincie Luik
14-Aug-16;Provincie Luik
06-Nov-16;Provincie Luik
22-Jul-16;Provincie Luik
01-Nov-16;Provincie Luik
20-Jul-16;Provincie Luik
01-Aug-16;Provincie Luik
31-Jul-16;Provincie Luik
23-Aug-16;Provincie Luik
26-Sep-16;Provincie Luik
24-Sep-16;Provincie Luik
09-Dec-16;Provincie Luik
17-Aug-16;Provincie Luik
16-Aug-16;Provincie Luik
19-Sep-16;Provincie Luik
11-Sep-16;Provincie Luik
20-Jul-16;Provincie Luik
16-Oct-16;Provincie Luik
28-Aug-16;Provincie Luik
26-Aug-16;Provincie Luik
13-Dec-16;Provincie Luik
24-Sep-16;Provincie Luik
10-Jul-16;Provincie Luik
25-May-16;Provincie Luik
21-May-16;Provincie Luik
05-Jun-16;Provincie Luik
15-Apr-16;Provincie Luik
30-Jan-16;Provincie Luik
30-Jan-16;Provincie Luik
28-Feb-16;Provincie Luik
23-Feb-16;Provincie Luik
17-Feb-16;Provincie Luik
12-Mar-16;Provincie Luik
12-Feb-16;Provincie Luik
21-Nov-16;Provincie Luik
08-Nov-16;Provincie Luik
10-Sep-16;Provincie Luik
05-Nov-16;Provincie Luik
06-Aug-16;Provincie Luik
17-Oct-16;Provincie Luik
12-Oct-16;Provincie Luik
07-Oct-16;Provincie Luik
20-Dec-16;Provincie Luik
25-Sep-16;Provincie Luik
18-Aug-16;Provincie Luik
17-Oct-16;Provincie Luik
03-Aug-16;Provincie Luik
11-Oct-16;Provincie Luik
05-Oct-16;Provincie Luik
02-Oct-16;Provincie Luik
27-Sep-16;Provincie Luik
24-Sep-16;Provincie Luik
27-Jan-16;Provincie Luik
23-Jan-16;Provincie Luik
16-Jan-16;Provincie Luik
18-May-16;Provincie Luik
13-May-16;Provincie Luik
27-Feb-16;Provincie Luik
04-Jul-16;Provincie Luik
02-Feb-16;Provincie Luik
30-Jun-16;Provincie Luik
23-Jun-16;Provincie Luik
19-Jun-16;Provincie Luik
17-Jan-16;Provincie Luik
03-Jun-16;Provincie Luik
15-Jan-16;Provincie Luik
28-May-16;Provincie Luik
27-May-16;Provincie Luik
11-Jan-16;Provincie Luik
21-May-16;Provincie Luik
14-May-16;Provincie Luik
05-Jan-16;Provincie Luik
04-Jun-16;Provincie Luik
26-Apr-16;Provincie Luik
24-Apr-16;Provincie Luik
18-Apr-16;Provincie Luik
16-Apr-16;Provincie Luik
04-Apr-16;Provincie Luik
01-Jan-16;Provincie Luik
02-Mar-16;Provincie Luik
12-Feb-16;Provincie Luik
12-Feb-16;Provincie Luik
08-Feb-16;Provincie Luik
10-Jul-16;Provincie Luik
09-Nov-16;Provincie Luik
09-Nov-16;Provincie Luik
04-Nov-16;Provincie Luik
07-Sep-16;Provincie Luik
06-Sep-16;Provincie Luik
18-Nov-16;Provincie Luik
03-Sep-16;Provincie Luik
18-Aug-16;Provincie Luik
02-Dec-16;Provincie Luik
27-Nov-16;Provincie Luik
12-Nov-16;Provincie Luik
09-Nov-16;Provincie Luik
23-Jul-16;Provincie Luik
03-Nov-16;Provincie Luik
01-Nov-16;Provincie Luik
30-Oct-16;Provincie Luik
07-Aug-16;Provincie Luik
16-Oct-16;Provincie Luik
30-Aug-16;Provincie Luik
02-Aug-16;Provincie Luik
02-Oct-16;Provincie Luik
17-Jul-16;Provincie Luik
29-Jul-16;Provincie Luik
26-Sep-16;Provincie Luik
25-Sep-16;Provincie Luik
20-Aug-16;Provincie Luik
06-Jul-16;Provincie Luik
10-Jul-16;Provincie Luik
30-Nov-16;Provincie Luik
21-Jun-16;Provincie Luik
27-Jun-16;Provincie Luik
30-Jan-16;Provincie Luik
18-Jun-16;Provincie Luik
11-Jun-16;Provincie Luik
15-Jan-16;Provincie Luik
21-May-16;Provincie Luik
16-May-16;Provincie Luik
29-Apr-16;Provincie Luik
20-Apr-16;Provincie Luik
17-Apr-16;Provincie Luik
10-Apr-16;Provincie Luik
22-Mar-16;Provincie Luik
08-Mar-16;Provincie Luik
23-Feb-16;Provincie Luik
05-Jul-16;Provincie Luik
30-Jun-16;Provincie Luik
27-Jun-16;Provincie Luik
30-Jan-16;Provincie Luik
30-Jan-16;Provincie Luik
25-Jan-16;Provincie Luik
18-Jun-16;Provincie Luik
11-Jun-16;Provincie Luik
20-Jan-16;Provincie Luik
19-Jan-16;Provincie Luik
31-May-16;Provincie Luik
14-Jan-16;Provincie Luik
29-May-16;Provincie Luik
29-May-16;Provincie Luik
12-Jan-16;Provincie Luik
10-Jan-16;Provincie Luik
21-May-16;Provincie Luik
20-May-16;Provincie Luik
07-Jan-16;Provincie Luik
07-Jan-16;Provincie Luik
14-May-16;Provincie Luik
13-May-16;Provincie Luik
03-May-16;Provincie Luik
02-May-16;Provincie Luik
02-May-16;Provincie Luik
30-Apr-16;Provincie Luik
28-Apr-16;Provincie Luik
28-Apr-16;Provincie Luik
20-Apr-16;Provincie Luik
14-Apr-16;Provincie Luik
12-Apr-16;Provincie Luik
08-Apr-16;Provincie Luik
31-Mar-16;Provincie Luik
30-Mar-16;Provincie Luik
29-Mar-16;Provincie Luik
29-Mar-16;Provincie Luik
27-Mar-16;Provincie Luik
18-Mar-16;Provincie Luik
11-Mar-16;Provincie Luik
11-Mar-16;Provincie Luik
09-Mar-16;Provincie Luik
08-Mar-16;Provincie Luik
04-Mar-16;Provincie Luik
26-Feb-16;Provincie Luik
24-Feb-16;Provincie Luik
12-Feb-16;Provincie Luik
11-Feb-16;Provincie Luik
11-Feb-16;Provincie Luik
25-Nov-16;Provincie Luik
11-Aug-16;Provincie Luik
25-Nov-16;Provincie Luik
22-Nov-16;Provincie Luik
07-Jul-16;Provincie Luik
13-Sep-16;Provincie Luik
14-Nov-16;Provincie Luik
12-Nov-16;Provincie Luik
06-Nov-16;Provincie Luik
08-Aug-16;Provincie Luik
08-Sep-16;Provincie Luik
07-Sep-16;Provincie Luik
07-Sep-16;Provincie Luik
30-Oct-16;Provincie Luik
29-Oct-16;Provincie Luik
06-Sep-16;Provincie Luik
27-Oct-16;Provincie Luik
22-Jul-16;Provincie Luik
04-Sep-16;Provincie Luik
09-Jul-16;Provincie Luik
02-Sep-16;Provincie Luik
19-Jul-16;Provincie Luik
30-Aug-16;Provincie Luik
12-Oct-16;Provincie Luik
02-Aug-16;Provincie Luik
18-Jul-16;Provincie Luik
25-Aug-16;Provincie Luik
25-Aug-16;Provincie Luik
24-Dec-16;Provincie Luik
30-Jul-16;Provincie Luik
29-Jul-16;Provincie Luik
27-Sep-16;Provincie Luik
15-Dec-16;Provincie Luik
14-Dec-16;Provincie Luik
14-Dec-16;Provincie Luik
29-Jul-16;Provincie Luik
08-Jul-16;Provincie Luik
11-Dec-16;Provincie Luik
23-Sep-16;Provincie Luik
06-Dec-16;Provincie Luik
06-Dec-16;Provincie Luik
15-Jul-16;Provincie Luik
21-Sep-16;Provincie Luik
02-Dec-16;Provincie Luik
02-Dec-16;Provincie Luik
20-Sep-16;Provincie Luik
17-Aug-16;Provincie Luik
25-Jul-16;Provincie Luik
05-Aug-16;Provincie Luik
07-Jul-16;Provincie Luik
02-Sep-16;Provincie Luik
14-Oct-16;Provincie Luik
05-Oct-16;Provincie Luik
30-Dec-16;Provincie Luik
29-Sep-16;Provincie Luik
17-Dec-16;Provincie Luik
15-Dec-16;Provincie Luik
14-Dec-16;Provincie Luik
14-Dec-16;Provincie Luik
25-Sep-16;Provincie Luik
24-Sep-16;Provincie Luik
02-Dec-16;Provincie Luik
01-Dec-16;Provincie Luik
30-Jan-16;Provincie Luik
18-Jun-16;Provincie Luik
19-Jun-16;Provincie Luik
17-Jun-16;Provincie Luik
03-Jun-16;Provincie Luik
14-Jan-16;Provincie Luik
23-May-16;Provincie Luik
08-Jan-16;Provincie Luik
15-May-16;Provincie Luik
09-Apr-16;Provincie Luik
22-Mar-16;Provincie Luik
27-Feb-16;Provincie Luik
30-Jun-16;Provincie Luik
25-Jun-16;Provincie Luik
26-Jan-16;Provincie Luik
15-Jun-16;Provincie Luik
06-Jun-16;Provincie Luik
09-Jan-16;Provincie Luik
21-May-16;Provincie Luik
14-May-16;Provincie Luik
09-May-16;Provincie Luik
08-May-16;Provincie Luik
02-May-16;Provincie Luik
01-May-16;Provincie Luik
18-Apr-16;Provincie Luik
18-Apr-16;Provincie Luik
17-Apr-16;Provincie Luik
16-Apr-16;Provincie Luik
05-Apr-16;Provincie Luik
29-Mar-16;Provincie Luik
29-Mar-16;Provincie Luik
26-Mar-16;Provincie Luik
05-Mar-16;Provincie Luik
03-Mar-16;Provincie Luik
25-Jul-16;Provincie Luik
15-Nov-16;Provincie Luik
05-Nov-16;Provincie Luik
23-Jul-16;Provincie Luik
31-Oct-16;Provincie Luik
21-Jul-16;Provincie Luik
07-Jul-16;Provincie Luik
24-Oct-16;Provincie Luik
24-Oct-16;Provincie Luik
03-Sep-16;Provincie Luik
21-Oct-16;Provincie Luik
20-Jul-16;Provincie Luik
30-Aug-16;Provincie Luik
03-Aug-16;Provincie Luik
12-Oct-16;Provincie Luik
27-Aug-16;Provincie Luik
25-Aug-16;Provincie Luik
11-Sep-16;Provincie Luik
04-Oct-16;Provincie Luik
01-Oct-16;Provincie Luik
22-Dec-16;Provincie Luik
27-Sep-16;Provincie Luik
06-Dec-16;Provincie Luik
28-Jul-16;Provincie Luik
18-Sep-16;Provincie Luik
08-Sep-16;Provincie Luik
30-Aug-16;Provincie Luik
11-Oct-16;Provincie Luik
30-Jul-16;Provincie Luik
18-Dec-16;Provincie Luik
21-Aug-16;Provincie Luik
14-Dec-16;Provincie Luik
20-Sep-16;Provincie Luik
21-Jun-16;Provincie Luik
10-Jun-16;Provincie Luik
23-Apr-16;Provincie Luik
30-Mar-16;Provincie Luik
16-Feb-16;Provincie Luik
07-Feb-16;Provincie Luik
31-Jan-16;Provincie Luik
24-Jan-16;Provincie Luik
03-Jun-16;Provincie Luik
30-May-16;Provincie Luik
28-May-16;Provincie Luik
28-May-16;Provincie Luik
21-May-16;Provincie Luik
02-Jan-16;Provincie Luik
30-Mar-16;Provincie Luik
06-Mar-16;Provincie Luik
04-Mar-16;Provincie Luik
17-Feb-16;Provincie Luik
21-Nov-16;Provincie Luik
14-Sep-16;Provincie Luik
13-Sep-16;Provincie Luik
11-Nov-16;Provincie Luik
14-Jul-16;Provincie Luik
31-Oct-16;Provincie Luik
27-Oct-16;Provincie Luik
16-Jul-16;Provincie Luik
12-Dec-16;Provincie Luik
10-Jul-16;Provincie Luik
23-Sep-16;Provincie Luik
13-Sep-16;Provincie Luik
05-Nov-16;Provincie Luik
04-Nov-16;Provincie Luik
22-Jul-16;Provincie Luik
29-Oct-16;Provincie Luik
27-Oct-16;Provincie Luik
15-Aug-16;Provincie Luik
06-Aug-16;Provincie Luik
02-Sep-16;Provincie Luik
12-Jul-16;Provincie Luik
08-Jul-16;Provincie Luik
01-Oct-16;Provincie Luik
17-Jul-16;Provincie Luik
25-Sep-16;Provincie Luik
19-Aug-16;Provincie Luik
28-Jul-16;Provincie Luik
24-Sep-16;Provincie Luik
06-Jul-16;Provincie Luik
27-Jul-16;Provincie Luik
02-Dec-16;Provincie Luik
15-Jul-16;Provincie Luik
15-Jul-16;Provincie Luik
30-Nov-16;Provincie Luik
29-Jun-16;Provincie Luik
23-Jan-16;Provincie Luik
27-Jan-16;Provincie Luik
13-Jan-16;Provincie Luik
19-May-16;Provincie Luik
06-May-16;Provincie Luik
02-May-16;Provincie Luik
28-Apr-16;Provincie Luik
03-Apr-16;Provincie Luik
02-Apr-16;Provincie Luik
26-Mar-16;Provincie Luik
23-Mar-16;Provincie Luik
03-Mar-16;Provincie Luik
22-Feb-16;Provincie Luik
17-Feb-16;Provincie Luik
10-Feb-16;Provincie Luik
08-May-16;Provincie Luik
16-Jun-16;Provincie Luik
27-May-16;Provincie Luik
23-May-16;Provincie Luik
01-May-16;Provincie Luik
24-Apr-16;Provincie Luik
15-Apr-16;Provincie Luik
18-Mar-16;Provincie Luik
21-Nov-16;Provincie Luik
24-Oct-16;Provincie Luik
15-Oct-16;Provincie Luik
14-Oct-16;Provincie Luik
24-Aug-16;Provincie Luik
10-Jul-16;Provincie Luik
19-Nov-16;Provincie Luik
01-Dec-16;Provincie Luik
28-Oct-16;Provincie Luik
05-Sep-16;Provincie Luik
01-Sep-16;Provincie Luik
11-Oct-16;Provincie Luik
31-Jul-16;Provincie Luik
19-Dec-16;Provincie Luik
11-Dec-16;Provincie Luik
10-Dec-16;Provincie Luik
08-Dec-16;Provincie Luik
03-Dec-16;Provincie Luik
03-Dec-16;Provincie Luik
15-Jul-16;Provincie Luik
24-Jan-16;Provincie Luik
19-Jan-16;Provincie Luik
16-Jan-16;Provincie Luik
16-Jan-16;Provincie Luik
01-Jun-16;Provincie Luik
30-Apr-16;Provincie Luik
25-Apr-16;Provincie Luik
15-Apr-16;Provincie Luik
23-Mar-16;Provincie Luik
15-Mar-16;Provincie Luik
06-Feb-16;Provincie Luik
11-Jun-16;Provincie Luik
08-Jun-16;Provincie Luik
04-Jun-16;Provincie Luik
02-Jun-16;Provincie Luik
01-Jun-16;Provincie Luik
01-Jun-16;Provincie Luik
08-Jan-16;Provincie Luik
05-Jan-16;Provincie Luik
04-Jan-16;Provincie Luik
05-May-16;Provincie Luik
27-Jan-16;Provincie Luik
24-Apr-16;Provincie Luik
18-Apr-16;Provincie Luik
13-Apr-16;Provincie Luik
02-Apr-16;Provincie Luik
23-Mar-16;Provincie Luik
14-Mar-16;Provincie Luik
13-Mar-16;Provincie Luik
07-Mar-16;Provincie Luik
27-Feb-16;Provincie Luik
22-Feb-16;Provincie Luik
16-Feb-16;Provincie Luik
14-Aug-16;Provincie Luik
20-Nov-16;Provincie Luik
16-Nov-16;Provincie Luik
16-Nov-16;Provincie Luik
13-Nov-16;Provincie Luik
13-Jul-16;Provincie Luik
08-Sep-16;Provincie Luik
07-Jul-16;Provincie Luik
31-Oct-16;Provincie Luik
09-Jul-16;Provincie Luik
06-Aug-16;Provincie Luik
23-Oct-16;Provincie Luik
22-Oct-16;Provincie Luik
22-Oct-16;Provincie Luik
03-Aug-16;Provincie Luik
15-Oct-16;Provincie Luik
15-Oct-16;Provincie Luik
14-Oct-16;Provincie Luik
30-Aug-16;Provincie Luik
12-Oct-16;Provincie Luik
02-Oct-16;Provincie Luik
29-Dec-16;Provincie Luik
23-Dec-16;Provincie Luik
16-Dec-16;Provincie Luik
27-Sep-16;Provincie Luik
25-Sep-16;Provincie Luik
20-Aug-16;Provincie Luik
19-Aug-16;Provincie Luik
24-Sep-16;Provincie Luik
24-Sep-16;Provincie Luik
16-Jul-16;Provincie Luik
11-Nov-16;Provincie Luik
11-Aug-16;Provincie Luik
05-Nov-16;Provincie Luik
08-Sep-16;Provincie Luik
27-Oct-16;Provincie Luik
21-Jul-16;Provincie Luik
02-Sep-16;Provincie Luik
30-Aug-16;Provincie Luik
18-Jul-16;Provincie Luik
05-Oct-16;Provincie Luik
03-Oct-16;Provincie Luik
28-Dec-16;Provincie Luik
01-Oct-16;Provincie Luik
27-Dec-16;Provincie Luik
30-Sep-16;Provincie Luik
17-Jul-16;Provincie Luik
19-Dec-16;Provincie Luik
21-Aug-16;Provincie Luik
24-Sep-16;Provincie Luik
09-Dec-16;Provincie Luik
02-Dec-16;Provincie Luik
05-Feb-16;Provincie Luik
04-Feb-16;Provincie Luik
15-Jun-16;Provincie Luik
05-Jun-16;Provincie Luik
05-Jun-16;Provincie Luik
03-Jun-16;Provincie Luik
02-Jun-16;Provincie Luik
01-Jun-16;Provincie Luik
28-May-16;Provincie Luik
20-May-16;Provincie Luik
16-May-16;Provincie Luik
06-May-16;Provincie Luik
26-Apr-16;Provincie Luik
20-Apr-16;Provincie Luik
16-Apr-16;Provincie Luik
14-Apr-16;Provincie Luik
11-Apr-16;Provincie Luik
25-Mar-16;Provincie Luik
15-Mar-16;Provincie Luik
14-Mar-16;Provincie Luik
21-Feb-16;Provincie Luik
18-Feb-16;Provincie Luik
16-Feb-16;Provincie Luik
03-Jul-16;Provincie Luik
02-Jul-16;Provincie Luik
02-Feb-16;Provincie Luik
29-Jun-16;Provincie Luik
26-Jun-16;Provincie Luik
23-Jun-16;Provincie Luik
20-Jun-16;Provincie Luik
20-Jun-16;Provincie Luik
26-Jan-16;Provincie Luik
18-Jun-16;Provincie Luik
18-Jun-16;Provincie Luik
16-Jun-16;Provincie Luik
14-Jun-16;Provincie Luik
13-Jun-16;Provincie Luik
09-Jun-16;Provincie Luik
09-Jun-16;Provincie Luik
20-Jan-16;Provincie Luik
07-Jun-16;Provincie Luik
17-Jan-16;Provincie Luik
03-Jun-16;Provincie Luik
15-Jan-16;Provincie Luik
30-May-16;Provincie Luik
30-May-16;Provincie Luik
14-Jan-16;Provincie Luik
